UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc
26530	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	Papionini	Parapapio	NA	PrimatesCercopithecidaeCercopithecinaePapioniniParapapio	130	33	KP >< KP	KP >< KP
26531	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	Papionini	Parapapio	NA	PrimatesCercopithecidaeCercopithecinaePapioniniParapapio	130	33	KP >< KP	KP >< KP
26532	W	Kanapoi	NA	4.16	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	NA	PerissodactylaEquidaeHipparioniniEurygnathohippusindet	130	33	KP >< KP	KP >< KP
26533	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26534	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26535	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26536	W	Kanapoi	NA	4.16	Rodentia	Muroid	NA	NA	NA	NA	RodentiaMuroid	130	33	KP >< KP	KP >< KP
26537	W	Kanapoi	NA	4.16	Lagomorpha	NA	NA	NA	NA	NA	Lagomorpha	130	33	KP >< KP	KP >< KP
26538	W	Kanapoi	NA	4.16	Lagomorpha	Leporidae	NA	NA	NA	NA	LagomorphaLeporidae	130	33	KP >< KP	KP >< KP
26539	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26540	W	Kanapoi	NA	4.16	Lagomorpha	Leporidae	NA	NA	NA	NA	LagomorphaLeporidae	130	33	KP >< KP	KP >< KP
26541	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26542	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26543	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26544	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora	ProboscideaElephantidaeLoxodontaadaurora	130	33	KP >< KP	KP >< KP
26545	W	Kanapoi	NA	4.16	Artiodactyla	Suidae/Hippopotamidae	NA	NA	NA	NA	ArtiodactylaSuidae/Hippopotamidae	130	33	KP >< KP	KP >< KP
26546	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26547	W	Kanapoi	NA	4.16	Lagomorpha	NA	NA	NA	NA	NA	Lagomorpha	130	33	KP >< KP	KP >< KP
26548	W	Kanapoi	NA	4.16	Primates	Lorisidae	NA	NA	Galago	NA	PrimatesLorisidaeGalago	130	33	KP >< KP	KP >< KP
26549	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Loxodonta	exoptata	ProboscideaElephantidaeLoxodontaexoptata	130	33	KP >< KP	KP >< KP
26550	W	Kanapoi	NA	4.16	Artiodactyla	Giraffidae	NA	Giraffini	NA	NA	ArtiodactylaGiraffidaeGiraffini	130	33	KP >< KP	KP >< KP
26551	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora	ProboscideaElephantidaeLoxodontaadaurora	130	33	KP >< KP	KP >< KP
26552	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	jaegeri	ArtiodactylaSuidaeTetraconodontinaeNotochoerusjaegeri	130	33	KP >< KP	KP >< KP
26553	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Elephas	ekorensis	ProboscideaElephantidaeElephasekorensis	130	33	KP >< KP	KP >< KP
26554	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Elephas	ekorensis	ProboscideaElephantidaeElephasekorensis	130	33	KP >< KP	KP >< KP
26555	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora	ProboscideaElephantidaeLoxodontaadaurora	130	33	KP >< KP	KP >< KP
26556	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26557	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	130	33	KP >< KP	KP >< KP
26558	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26559	W	Kanapoi	NA	4.16	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	130	33	KP >< KP	KP >< KP
26560	W	Kanapoi	NA	4.16	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphiniindet	130	33	KP >< KP	KP >< KP
26561	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26562	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26563	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26564	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26565	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26566	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26567	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26568	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26569	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26570	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26571	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	130	33	KP >< KP	KP >< KP
26572	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26573	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26574	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26575	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26576	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26577	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26578	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26579	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26580	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	NA	sp A	PrimatesCercopithecidaeColobinaeColobiniindetsp A	130	33	KP >< KP	KP >< KP
26581	W	Kanapoi	NA	4.16	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	ArtiodactylaHippopotamidaeHippopotamusprotamphibius	130	33	KP >< KP	KP >< KP
26582	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	NA	PrimatesCercopithecidaeColobinaeColobiniCercopithecoidesindet	130	33	KP >< KP	KP >< KP
26583	W	Kanapoi	NA	4.16	Rodentia	Hystricidae	NA	NA	Hystrix	NA	RodentiaHystricidaeHystrix	130	33	KP >< KP	KP >< KP
26584	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26585	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26586	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26587	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	130	33	KP >< KP	KP >< KP
26588	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	gen	sp A	PrimatesCercopithecidaeColobinaeColobinigensp A	130	33	KP >< KP	KP >< KP
26589	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26590	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	130	33	KP >< KP	KP >< KP
26591	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26592	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora	ProboscideaElephantidaeLoxodontaadaurora	130	33	KP >< KP	KP >< KP
26593	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26594	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis	130	33	KP >< KP	KP >< KP
26595	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26596	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	130	33	KP >< KP	KP >< KP
26597	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	130	33	KP >< KP	KP >< KP
26598	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26599	W	Kanapoi	NA	4.16	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	130	33	KP >< KP	KP >< KP
26600	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	Elephas	ekorensis	ProboscideaElephantidaeElephasekorensis	130	33	KP >< KP	KP >< KP
26601	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis	130	33	KP >< KP	KP >< KP
26602	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	NA	sp A	PrimatesCercopithecidaeColobinaeColobiniindetsp A	130	33	KP >< KP	KP >< KP
26603	W	Kanapoi	NA	4.16	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	130	33	KP >< KP	KP >< KP
26604	W	Kanapoi	NA	4.16	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	NA	PerissodactylaEquidaeHipparioniniEurygnathohippusindet	130	33	KP >< KP	KP >< KP
26605	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26606	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26607	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26608	W	Kanapoi	NA	4.16	Lagomorpha	NA	NA	NA	NA	NA	Lagomorpha	130	33	KP >< KP	KP >< KP
26609	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	NA	NA	ProboscideaElephantidae	130	33	KP >< KP	KP >< KP
26610	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	130	33	KP >< KP	KP >< KP
26611	W	Kanapoi	NA	4.16	Insectivora	NA	NA	NA	NA	NA	Insectivora	130	33	KP >< KP	KP >< KP
26612	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26613	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	NA	PrimatesCercopithecidaeColobinaeColobiniCercopithecoidesindet	130	33	KP >< KP	KP >< KP
26614	W	Kanapoi	NA	4.16	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	130	33	KP >< KP	KP >< KP
26615	W	Kanapoi	NA	4.16	Carnivora	Hyaenidae	NA	NA	NA	NA	CarnivoraHyaenidae	130	33	KP >< KP	KP >< KP
26616	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	NA	NA	ProboscideaElephantidae	130	33	KP >< KP	KP >< KP
26617	W	Kanapoi	NA	4.16	Proboscidea	Elephantidae	NA	NA	NA	NA	ProboscideaElephantidae	130	33	KP >< KP	KP >< KP
26618	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusindet	130	33	KP >< KP	KP >< KP
26619	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26620	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26621	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	NA	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerus	130	33	KP >< KP	KP >< KP
26622	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26623	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26624	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26625	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26626	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	NA	NA	Rodentia	130	33	KP >< KP	KP >< KP
26627	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	Praomys	NA	RodentiaPraomysindet	130	33	KP >< KP	KP >< KP
26628	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26629	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26630	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	Praomys	NA	RodentiaPraomysindet	130	33	KP >< KP	KP >< KP
26631	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26632	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26633	W	Kanapoi	NA	4.16	Rodentia	NA	Dendromurinae	NA	NA	NA	RodentiaDendromurinae	130	33	KP >< KP	KP >< KP
26634	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26635	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26636	W	Kanapoi	NA	4.16	Lagomorpha	Leporidae	NA	NA	NA	NA	LagomorphaLeporidae	130	33	KP >< KP	KP >< KP
26637	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	Elephantulus	NA	ChiropteraindetElephantulus	130	33	KP >< KP	KP >< KP
26638	W	Kanapoi	NA	4.16	Rodentia	Sciuridae	NA	NA	NA	NA	RodentiaSciuridae	130	33	KP >< KP	KP >< KP
26639	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	Millardia	coopensi	RodentiaMillardiacoopensi	130	33	KP >< KP	KP >< KP
26640	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26641	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26642	W	Kanapoi	NA	4.16	Rodentia	NA	NA	NA	Millardia	coopensi	RodentiaMillardiacoopensi	130	33	KP >< KP	KP >< KP
26643	W	Kanapoi	NA	4.16	Rodentia	NA	Gerbillinae	NA	NA	NA	RodentiaGerbillinae	130	33	KP >< KP	KP >< KP
26644	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26645	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26646	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26647	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26648	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26649	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26650	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26651	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26652	W	Kanapoi	NA	4.16	Rodentia	Macroscelidea	NA	NA	NA	NA	RodentiaMacroscelidea	130	33	KP >< KP	KP >< KP
26653	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26654	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26655	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26656	W	Kanapoi	NA	4.16	Rodentia	Muridae	Murinae	NA	NA	NA	RodentiaMuridaeMurinae	130	33	KP >< KP	KP >< KP
26657	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26658	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26659	W	Kanapoi	NA	4.16	Chiroptera	NA	NA	NA	NA	NA	Chiropteraindet	130	33	KP >< KP	KP >< KP
26660	W	Kanapoi	NA	4.16	Chiroptera/Insectivora	NA	NA	NA	NA	NA	Chiroptera/Insectivoraindet	130	33	KP >< KP	KP >< KP
26661	W	Kanapoi	NA	4.16	Rodentia	Cricetidae	NA	NA	NA	NA	RodentiaCricetidae	130	33	KP >< KP	KP >< KP
26662	W	Kanapoi	NA	4.16	Carnivora	Viverridae	NA	NA	NA	NA	CarnivoraViverridae	130	33	KP >< KP	KP >< KP
26663	W	Kanapoi	NA	4.16	Carnivora	Hyaenidae	NA	NA	NA	NA	CarnivoraHyaenidae	130	33	KP >< KP	KP >< KP
26664	W	Kanapoi	NA	4.16	Carnivora	Viverridae	NA	NA	NA	NA	CarnivoraViverridae	130	33	KP >< KP	KP >< KP
26665	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26666	W	Kanapoi	NA	4.16	Carnivora	Viverridae	NA	NA	NA	NA	CarnivoraViverridae	130	33	KP >< KP	KP >< KP
26667	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26668	W	Kanapoi	NA	4.16	Carnivora	Viverridae	NA	NA	NA	NA	CarnivoraViverridae	130	33	KP >< KP	KP >< KP
26669	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26670	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26671	W	Kanapoi	NA	4.16	Carnivora	NA	NA	NA	NA	NA	Carnivora	130	33	KP >< KP	KP >< KP
26672	W	Kanapoi	NA	4.16	Carnivora	Viverridae	NA	NA	NA	NA	CarnivoraViverridae	130	33	KP >< KP	KP >< KP
26673	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	NA	NA	NA	PerissodactylaRhinocerotidae	130	33	KP >< KP	KP >< KP
26674	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26675	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26676	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26677	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26678	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26679	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26680	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26681	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26682	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26683	W	Kanapoi	NA	4.16	Primates	Hominidae	Homininae	Hominini	Australopithecus	anamensis	PrimatesHominidaeHomininaeHomininiAustralopithecusanamensis	130	33	KP >< KP	KP >< KP
26684	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	130	33	KP >< KP	KP >< KP
26685	W	Kanapoi	NA	4.16	Perissodactyla	Rhinocerotidae	NA	NA	NA	NA	PerissodactylaRhinocerotidae	130	33	KP >< KP	KP >< KP
26686	W	Kanapoi	NA	4.16	Carnivora	Felidae	Machairodontinae	Homotheriini	Homotherium	NA	CarnivoraFelidaeMachairodontinaeHomotheriiniHomotherium	130	33	KP >< KP	KP >< KP
26687	W	Kanapoi	NA	4.16	Carnivora	Felidae	Machairodontinae	Homotheriini	Homotherium	NA	CarnivoraFelidaeMachairodontinaeHomotheriiniHomotherium	130	33	KP >< KP	KP >< KP
26688	W	Kanapoi	NA	4.16	Carnivora	Hyaenidae	NA	NA	NA	NA	CarnivoraHyaenidae	130	33	KP >< KP	KP >< KP
26689	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Colobinae	Colobini	NA	sp A	PrimatesCercopithecidaeColobinaeColobiniindetsp A	130	33	KP >< KP	KP >< KP
26690	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26691	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26692	W	Kanapoi	NA	4.16	Primates	Cercopithecidae	Cercopithecinae	NA	NA	NA	PrimatesCercopithecidaeCercopithecinaeindetindet	130	33	KP >< KP	KP >< KP
26693	W	Kanapoi	NA	4.16	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	130	33	KP >< KP	KP >< KP
