UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc	FCT_HYP	FCT_HOR	FCT_LOP	FCT_AL	FCT_OL	FCT_SF	FCT_OT	FCT_CM	Living	LivingGenus	un_gen	MeanHYP	MeanLOP	MeanHOR	MeanAL	MeanOL	MeanSF	MeanOT	MeanCM	meanHYP	meanHOR	meanAL	meanOL	meanSF	meanOT	meanCM	meanLOP	temp_high	pred_npp_ecom	pred_npp_ecomI	pred_npp_base_ecom	pred_habitat	pred_taxa
20111	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	3	21	117 >< Lokochot	117 >< Lokochot	1	1	2	0	1	0	0	0	NA	Giraffa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20112	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	3	21	117 >< Lokochot	117 >< Lokochot	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20113	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	3	21	117 >< Lokochot	117 >< Lokochot	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20114	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	ArtiodactylaBovidaeTragelaphiniTragelaphuskyaloae	3	21	117 >< Lokochot	117 >< Lokochot	2	1	2	0	1	0	0	0	0	Tragelaphus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20018	E	Koobi Fora	Lokochot	3.52	Primates	Hominidae	Homininae	Hominini	Homo	NA	PrimatesHominidaeHomininaeHomininiHomo	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	0	0	0	0	NA	Pan	1	NA	NA	NA	NA	NA	NA	NA	NA	2.214	1	0	0.857	0.214	0.286	0.143	1.429	22.9295	1262.17538996072	1379.869	1045.642	1255.41666666667	793.536380914808
20051	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Papionini	Parapapio	ado	PrimatesCercopithecidaeCercopithecinaePapioniniParapapioado	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	0	0	0	0	0	Papio	1	NA	NA	NA	NA	NA	NA	NA	NA	2.214	1	0	0.857	0.214	0.286	0.143	1.429	22.9295	1262.17538996072	1379.869	1045.642	1255.41666666667	793.536380914808
20052	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.214	1	0	0.857	0.214	0.286	0.143	1.429	22.9295	1262.17538996072	1379.869	1045.642	1255.41666666667	793.536380914808
20057	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20058	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	baringensis	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbaringensis	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20061	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	NA	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20062	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	NA	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20063	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20064	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20065	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20071	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20074	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20075	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	3	21	117 >< Lokochot	117 >< Lokochot	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20117	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	1	0	0	Connochaetes	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20118	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	4	15	129 >< Lokochot	129 >< Lokochot	2	3	0	0	0	0	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20119	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis	4	15	129 >< Lokochot	129 >< Lokochot	2	2	0	0	0	0	0	0	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20120	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	4	15	129 >< Lokochot	129 >< Lokochot	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20121	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	4	15	129 >< Lokochot	129 >< Lokochot	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20122	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	4	15	129 >< Lokochot	129 >< Lokochot	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20127	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	1	0	0	Connochaetes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20128	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	0	0	0	Gazella	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20129	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	0	0	0	Aepyceros	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20131	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot	2	1	2	0	1	0	0	0	0	Tragelaphus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20132	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	0	0	0	Gazella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20133	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot	2	1	2	0	1	0	0	0	0	Tragelaphus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20134	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot	2	1	2	0	1	0	0	0	0	Tragelaphus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20135	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	4	15	129 >< Lokochot	129 >< Lokochot	1	1	2	0	1	0	0	0	NA	Giraffa	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20137	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20145	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	4	15	129 >< Lokochot	129 >< Lokochot	2	2	0	0	0	1	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20146	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	4	15	129 >< Lokochot	129 >< Lokochot	3	3	0	0	0	0	1	1	0	Phacochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20147	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	4	15	129 >< Lokochot	129 >< Lokochot	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20153	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	ArtiodactylaBovidaeAepycerotiniAepyceros	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	0	0	NA	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20123	E	Koobi Fora	Lokochot	3.52	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	PerissodactylaEquidaeHipparioniniHipparionhasumense	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	1	1	0	Equus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20124	E	Koobi Fora	Lokochot	3.52	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	PerissodactylaEquidaeHipparioniniHipparionhasumense	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	1	1	0	Equus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20144	E	Koobi Fora	Lokochot	3.52	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	4	15	129 >< Lokochot	129 >< Lokochot	3	1	2	0	1	0	1	1	NA	Equus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20139	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	4	15	129 >< Lokochot	129 >< Lokochot	2	1	0	0	1	1	0	0	0	Theropithecus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20140	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	4	15	129 >< Lokochot	129 >< Lokochot	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20125	E	Koobi Fora	Lokochot	3.52	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	4	15	129 >< Lokochot	129 >< Lokochot	1	1	0	1	0	0	0	0	0	Loxodonta	1	NA	NA	NA	NA	NA	NA	NA	NA	2.308	1.462	0.077	0.615	0.154	0.462	0.385	1.077	30.7193	917.847581144496	1437.975	992.281	1168.5	813.431270835615
20126	E	Koobi Fora	Lokochot	3.52	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	4	15	129 >< Lokochot	129 >< Lokochot	1	1	0	1	0	0	0	0	0	Loxodonta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20168	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Neotragini	Raphicerus	NA	ArtiodactylaBovidaeNeotraginiRaphicerusindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	1	2	0	1	0	0	0	NA	Raphicerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20171	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	0	0	0	Aepyceros	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20172	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	ArtiodactylaBovidaeTragelaphiniTragelaphuskyaloae	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	1	2	0	1	0	0	0	0	Tragelaphus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20179	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20180	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	ArtiodactylaBovidaeBoviniSimatheriumkohllarseni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	1	1	0	Syncerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20183	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20184	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	1	0	NA	Damaliscus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20187	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Hippotragini	Hippotragus	NA	ArtiodactylaBovidaeHippotraginiHippotragusindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	1	0	0	NA	Hippotragus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20189	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20191	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	1	0	NA	Damaliscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20192	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	ArtiodactylaBovidaeTragelaphiniTragelaphuskyaloae	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	1	2	0	1	0	0	0	0	Tragelaphus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20193	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20194	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	ArtiodactylaBovidaeBoviniSimatheriumkohllarseni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	0	1	1	0	Syncerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20196	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Reduncini	Kobus	presigmoidalis	ArtiodactylaBovidaeRedunciniKobuspresigmoidalis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	3	1	2	0	1	1	0	1	0	Kobus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.143	1.333	0.095	0.714	0.19	0.333	0.333	1.048	25.9232	1187.33219838406	1507.62	1192.996	1359.41176470588	1271.51234643388
20197	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20198	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20199	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20200	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung	2	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
